"co_procedimento";"co_cid"
"0303010070";"A929"
"0303010070";"A930"
"0303010070";"A931"
"0303010070";"A932"
"0303010070";"A938"
"0303010070";"A94 "
"0303010070";"A950"
"0303010070";"A951"
"0303010070";"A959"
"0303010070";"A960"
"0303010070";"A961"
"0303010070";"A962"
"0303010070";"A968"
"0303010070";"A969"
"0303010070";"A980"
"0303010070";"A981"
"0303010070";"A982"
"0303010070";"A983"
"0303010070";"A984"
"0303010070";"A988"
"0303010070";"A99 "
"0303010088";"A300"
"0303010088";"A301"
"0303010088";"A302"
"0303010088";"A303"
"0303010088";"A304"
"0303010088";"A305"
"0303010088";"A308"
"0303010088";"A309"
"0303010096";"A985"
"0303010100";"B650"
"0303010100";"B651"
"0303010100";"B652"
"0303010100";"B653"
"0303010100";"B658"
"0303010100";"B659"
"0303010100";"B660"
"0303010100";"B661"
"0303010100";"B662"
"0303010100";"B663"
"0303010100";"B664"
"0303010100";"B665"
"0303010100";"B668"
"0303010100";"B669"
"0303010100";"B670"
"0303010100";"B671"
"0303010100";"B672"
"0303010100";"B673"
"0303010100";"B674"
"0303010100";"B675"
"0303010100";"B676"
"0303010100";"B677"
"0303010100";"B678"
"0303010100";"B679"
"0303010100";"B680"
"0303010100";"B681"
"0303010100";"B689"
"0303010100";"B690"
"0303010100";"B691"
"0303010100";"B698"
"0303010100";"B699"
"0303010100";"B700"
"0303010100";"B701"
"0303010100";"B710"
"0303010100";"B711"
"0303010100";"B718"
"0303010100";"B719"
"0303010100";"B72 "
"0303010100";"B73 "
"0303010100";"B740"
"0303010100";"B741"
"0303010100";"B742"
"0303010100";"B743"
"0303010100";"B744"
"0303010100";"B748"
"0303010100";"B749"
"0303010100";"B75 "
"0303010100";"B760"
"0303010100";"B761"
"0303010100";"B768"
"0303010100";"B769"
"0303010100";"B770"
"0303010100";"B778"
"0303010100";"B779"
"0303010100";"B780"
"0303010100";"B781"
"0303010100";"B787"
"0303010100";"B789"
"0303010100";"B79 "
"0303010100";"B80 "
"0303010100";"B810"
"0303010100";"B811"
"0303010100";"B812"
"0303010100";"B813"
"0303010100";"B814"
"0303010100";"B818"
"0303010100";"B820"
"0303010100";"B829"
"0303010100";"B830"
"0303010100";"B831"
"0303010100";"B832"
"0303010100";"B833"
"0303010100";"B834"
"0303010100";"B838"
"0303010100";"B839"
"0303010118";"B150"
"0303010118";"B159"
"0303010118";"B160"
"0303010118";"B161"
"0303010118";"B162"
"0303010118";"B169"
"0303010118";"B170"
"0303010118";"B171"
"0303010118";"B172"
"0303010118";"B178"
"0303010118";"B180"
"0303010118";"B181"
"0303010118";"B182"
"0303010118";"B188"
"0303010118";"B189"
"0303010118";"B190"
"0303010118";"B199"
"0303010126";"A500"
"0303010126";"A501"
"0303010126";"A502"
"0303010126";"A503"
"0303010126";"A504"
"0303010126";"A505"
"0303010126";"A506"
"0303010126";"A507"
"0303010126";"A509"
"0303010126";"A511"
"0303010126";"A512"
"0303010126";"A513"
"0303010126";"A514"
"0303010126";"A515"
"0303010126";"A519"
"0303010126";"A520"
"0303010126";"A521"
"0303010126";"A522"
"0303010126";"A523"
"0303010126";"A527"
"0303010126";"A528"
"0303010126";"A529"
"0303010126";"A530"
"0303010126";"A539"
"0303010126";"A540"
"0303010126";"A541"
"0303010126";"A542"
"0303010126";"A543"
"0303010126";"A544"
"0303010126";"A545"
"0303010126";"A546"
"0303010126";"A548"
"0303010126";"A549"
"0303010126";"A55 "
"0303010126";"A560"
"0303010126";"A561"
"0303010126";"A562"
"0303010126";"A563"
"0303010126";"A564"
"0303010126";"A568"
"0303010126";"A57 "
"0303010126";"A58 "
"0303010126";"A590"
"0303010126";"A598"
"0303010126";"A599"
"0303010126";"A600"
"0303010126";"A601"
"0303010126";"A609"
"0303010126";"A630"
"0303010126";"A638"
"0303010126";"A64 "
"0303010134";"B000"
"0303010134";"B001"
"0303010134";"B002"
"0303010134";"B003"
"0303010134";"B004"
"0303010134";"B005"
"0303010134";"B007"
"0303010134";"B008"
"0303010134";"B009"
"0303010134";"B010"
"0303010134";"B011"
"0303010134";"B012"
"0303010134";"B018"
"0303010134";"B019"
"0303010134";"B020"
"0303010134";"B021"
"0303010134";"B022"
"0303010134";"B023"
"0303010134";"B027"
"0303010134";"B028"
"0303010134";"B029"
"0303010134";"B03 "
"0303010134";"B04 "
"0303010134";"B050"
"0303010134";"B051"
"0303010134";"B052"
"0303010134";"B053"
"0303010134";"B054"
"0303010134";"B058"
"0303010134";"B059"
"0303010134";"B060"
"0303010134";"B068"
"0303010134";"B069"
"0303010134";"B07 "
"0303010134";"B080"
"0303010134";"B081"
"0303010134";"B082"
"0303010134";"B083"
"0303010134";"B084"
"0303010134";"B085"
"0303010134";"B088"
"0303010134";"B09 "
"0303010142";"A804"
"0303010142";"A809"
"0303010142";"A810"
"0303010142";"A811"
"0303010142";"A812"
"0303010142";"A818"
"0303010142";"A819"
"0303010142";"A820"
"0303010142";"A821"
"0303010142";"A829"
"0303010142";"A830"
"0303010142";"A831"
"0303010142";"A832"
"0303010142";"A833"
"0303010142";"A834"
"0303010142";"A835"
"0303010142";"A836"
"0303010142";"A838"
"0303010142";"A839"
"0303010142";"A840"
"0303010142";"A841"
"0303010142";"A848"
"0303010142";"A849"
"0303010142";"A850"
"0303010142";"A851"
"0303010142";"A852"
"0303010142";"A858"
"0303010142";"A86 "
"0303010142";"A870"
"0303010142";"A871"
"0303010142";"A872"
"0303010142";"A878"
"0303010142";"A879"
"0303010142";"A880"
"0303010142";"A881"
"0303010142";"A888"
"0303010142";"A89 "
"0303010150";"B500"
"0303010150";"B509"
"0303010150";"B510"
"0303010150";"B518"
"0303010150";"B519"
"0303010150";"B520"
"0303010150";"B528"
"0303010150";"B529"
"0303010150";"B530"
"0303010150";"B531"
"0303010150";"B538"
"0303010150";"B54 "
"0303010169";"B350"
"0303010169";"B351"
"0303010169";"B352"
"0303010169";"B353"
"0303010169";"B354"
"0303010169";"B355"
"0303010169";"B356"
"0303010169";"B358"
"0303010169";"B359"
"0303010169";"B360"
"0303010169";"B361"
"0303010169";"B362"
"0303010169";"B363"
"0303010169";"B368"
"0303010169";"B369"
"0303010169";"B370"
"0303010169";"B371"
"0303010169";"B372"
"0303010169";"B373"
"0303010169";"B374"
"0303010169";"B375"
"0303010169";"B376"
"0303010169";"B377"
"0303010169";"B378"
"0303010169";"B379"
"0303010169";"B380"
"0303010169";"B381"
"0303010169";"B382"
"0303010169";"B383"
"0303010169";"B384"
"0303010169";"B387"
"0303010169";"B388"
"0303010169";"B389"
"0303010169";"B390"
"0303010169";"B391"
"0303010169";"B392"
"0303010169";"B393"
"0303010169";"B394"
"0303010169";"B395"
"0303010169";"B399"
"0303010169";"B400"
"0303010169";"B401"
"0303010169";"B402"
"0303010169";"B403"
"0303010169";"B407"
"0303010169";"B408"
"0303010169";"B409"
"0303010169";"B410"
"0303010169";"B417"
"0303010169";"B418"
"0303010169";"B419"
"0303010169";"B420"
"0303010169";"B421"
"0303010169";"B427"
"0303010169";"B428"
"0303010169";"B429"
"0303010169";"B430"
"0303010169";"B431"
"0303010169";"B432"
"0303010169";"B438"
"0303010169";"B439"
"0303010169";"B440"
"0303010169";"B441"
"0303010169";"B442"
"0303010169";"B447"
"0303010169";"B448"
"0303010169";"B449"
"0303010169";"B450"
"0303010169";"B451"
"0303010169";"B452"
"0303010169";"B453"
"0303010169";"B457"
"0303010169";"B458"
"0303010169";"B459"
"0303010169";"B460"
"0303010169";"B461"
"0303010169";"B462"
"0303010169";"B463"
"0303010169";"B464"
"0303010169";"B465"
"0303010169";"B468"
"0303010169";"B469"
"0303010169";"B470"
"0303010169";"B471"
"0303010169";"B479"
"0303010169";"B480"
"0303010169";"B481"
"0303010169";"B482"
"0303010169";"B483"
"0303010169";"B484"
"0303010169";"B487"
"0303010169";"B488"
"0303010169";"B49 "
"0303010169";"G021"
"0303010177";"A70 "
"0303010177";"A710"
"0303010177";"A711"
"0303010177";"A719"
"0303010177";"A748"
"0303010177";"A749"
"0303010185";"A65 "
"0303010185";"A660"
"0303010185";"A661"
"0303010185";"A662"
"0303010185";"A663"
"0303010185";"A664"
"0303010185";"A665"
"0303010185";"A666"
"0303010185";"A667"
"0303010185";"A668"
"0303010185";"A669"
"0303010185";"A670"
"0303010185";"A671"
"0303010185";"A672"
"0303010185";"A673"
"0303010185";"A679"
"0303010185";"A680"
"0303010185";"A681"
"0303010185";"A689"
"0303010185";"A690"
"0303010185";"A691"
"0303010185";"A692"
"0303010185";"A698"
"0303010185";"A699"
"0303010193";"B250"
"0303010193";"B251"
"0303010193";"B252"
"0303010193";"B258"
"0303010193";"B259"
"0303010193";"B260"
"0303010193";"B261"
"0303010193";"B262"
"0303010193";"B263"
"0303010193";"B268"
"0303010193";"B269"
"0303010193";"B270"
"0303010193";"B271"
"0303010193";"B278"
"0303010193";"B279"
"0303010193";"B300"
"0303010193";"B301"
"0303010193";"B302"
"0303010193";"B303"
"0303010193";"B308"
"0303010193";"B309"
"0303010193";"B330"
"0303010193";"B331"
"0303010193";"B332"
"0303010193";"B333"
"0303010193";"B338"
"0303010193";"B340"
"0303010193";"B341"
"0303010193";"B342"
"0303010193";"B343"
"0303010193";"B344"
"0303010193";"B348"
"0303010193";"B349"
"0303010207";"A800"
"0303010207";"A801"
"0303010207";"A802"
"0303010207";"A803"
"0303010215";"A150"
"0303010215";"A151"
"0303010215";"A152"
"0303010215";"A153"
"0303010215";"A154"
"0303010215";"A155"
"0303010215";"A157"
"0303010215";"A158"
"0303010215";"A159"
"0303010215";"A170"
"0303010215";"A171"
"0303010215";"A178"
"0303010215";"A179"
"0303010215";"A180"
"0303010215";"A181"
"0303010215";"A182"
"0303010215";"A183"
"0303010215";"A184"
"0303010215";"A185"
"0303010215";"A186"
"0303010215";"A187"
"0303010215";"A188"
"0303010215";"A190"
"0303010215";"A191"
"0303010215";"A192"
"0303010215";"A198"
"0303010215";"A199"
"0303010215";"B900"
"0303020032";"D600"
"0303020032";"D601"
"0303020032";"D608"
"0303020032";"D609"
"0303020032";"D610"
"0303020032";"D611"
"0303020032";"D612"
"0303020032";"D613"
"0303020032";"D618"
"0303020032";"D619"
"0303020032";"D62 "
"0303020032";"D630"
"0303020032";"D638"
"0303020032";"D640"
"0303020032";"D641"
"0303020032";"D642"
"0303020032";"D643"
"0303020032";"D644"
"0303020032";"D648"
"0303020032";"D649"
"0303020040";"D550"
"0303020040";"D551"
"0303020040";"D552"
"0303020040";"D553"
"0303020040";"D558"
"0303020040";"D559"
"0303020040";"D560"
"0303020040";"D561"
"0303020040";"D562"
"0303020040";"D563"
"0303020040";"D564"
"0303020040";"D568"
"0303020040";"D569"
"0303020040";"D570"
"0303020040";"D571"
"0303020040";"D572"
"0303020040";"D573"
"0303020040";"D578"
"0303020040";"D580"
"0303020040";"D581"
"0303020040";"D582"
"0303020040";"D588"
"0303020040";"D589"
"0303020040";"D590"
"0303020040";"D591"
"0303020040";"D592"
"0303020040";"D593"
"0303020040";"D594"
"0303020040";"D595"
"0303020040";"D596"
"0303020040";"D598"
"0303020040";"D599"
"0303020059";"D500"
"0303020059";"D501"
"0303020059";"D508"
"0303020059";"D509"
"0303020059";"D510"
"0303020059";"D511"
"0303020059";"D512"
"0303020059";"D513"
"0303020059";"D518"
"0303020059";"D519"
"0303020059";"D520"
"0303020059";"D521"
"0303020059";"D528"
"0303020059";"D529"
"0303020059";"D530"
"0303020059";"D531"
"0303020059";"D532"
"0303020059";"D538"
"0303020059";"D539"
"0303020067";"D65 "
"0303020067";"D680"
"0303020067";"D681"
"0303020067";"D682"
"0303020067";"D683"
"0303020067";"D684"
"0303020067";"D688"
"0303020067";"D689"
"0303020067";"D690"
"0303020067";"D691"
"0303020067";"D692"
"0303020067";"D693"
"0303020067";"D694"
"0303020067";"D695"
"0303020067";"D696"
"0303020067";"D698"
"0303020067";"D699"
"0303020075";"D66 "
"0303020075";"D67 "
"0303020083";"D70 "
"0303020083";"D71 "
"0303020083";"D720"
"0303020083";"D721"
"0303020083";"D728"
"0303020083";"D729"
"0303020083";"D730"
"0303020083";"D731"
"0303020083";"D732"
"0303020083";"D733"
"0303020083";"D734"
"0303020083";"D740"
"0303020083";"D748"
"0303020083";"D749"
"0303020083";"D750"
"0303020083";"D751"
"0303020083";"D752"
"0303020083";"D758"
"0303020083";"D759"
"0303020083";"D760"
"0303020083";"D761"
"0303020083";"D762"
"0303020083";"D763"
"0303020083";"D77 "
"0303030011";"E840"
"0303030011";"E841"
"0303030011";"E848"
"0303030011";"E849"
"0303030020";"E40 "
"0303030020";"E41 "
"0303030020";"E42 "
"0303030020";"E43 "
"0303030020";"E440"
"0303030020";"E441"
"0303030020";"E45 "
"0303030020";"E46 "
"0303030038";"E100"
"0303030038";"E101"
"0303030038";"E102"
"0303030038";"E103"
"0303030038";"E104"
"0303030038";"E105"
"0303030038";"E106"
"0303030038";"E107"
"0303030038";"E108"
"0303030038";"E109"
"0303030038";"E110"
"0303030038";"E111"
"0303030038";"E112"
"0303030038";"E113"
"0303030038";"E114"
"0303030038";"E115"
"0303030038";"E116"
"0303030038";"E117"
"0303030038";"E118"
"0303030038";"E119"
"0303030038";"E120"
"0303030038";"E121"
"0303030038";"E122"
"0303030038";"E123"
"0303030038";"E124"
"0303030038";"E125"
"0303030038";"E126"
"0303030038";"E127"
"0303030038";"E128"
"0303030038";"E129"
"0303030038";"E130"
"0303030038";"E131"
"0303030038";"E132"
"0303030038";"E133"
"0303030038";"E134"
"0303030038";"E135"
"0303030038";"E136"
"0303030038";"E137"
"0303030038";"E138"
"0303030038";"E139"
"0303030038";"E140"
"0303030038";"E141"
"0303030038";"E142"
"0303030038";"E143"
"0303030038";"E144"
"0303030038";"E145"
"0303030038";"E146"
"0303030038";"E147"
"0303030038";"E148"
"0303030038";"E149"
"0303030046";"E700"
"0303030046";"E701"
"0303030046";"E702"
"0303030046";"E703"
"0303030046";"E708"
"0303030046";"E709"
"0303030046";"E710"
"0303030046";"E711"
"0303030046";"E712"
"0303030046";"E713"
"0303030046";"E720"
"0303030046";"E721"
"0303030046";"E722"
"0303030046";"E723"
"0303030046";"E724"
"0303030046";"E725"
"0303030046";"E728"
"0303030046";"E729"
"0303030046";"E730"
"0303030046";"E731"
"0303030046";"E738"
"0303030046";"E739"
"0303030046";"E740"
"0303030046";"E741"
"0303030046";"E742"
"0303030046";"E743"
"0303030046";"E744"
"0303030046";"E748"
"0303030046";"E749"
"0303030046";"E750"
"0303030046";"E751"
"0303030046";"E752"
"0303030046";"E753"
"0303030046";"E754"
"0303030046";"E755"
"0303030046";"E756"
"0303030046";"E760"
"0303030046";"E761"
"0303030046";"E762"
"0303030046";"E763"
"0303030046";"E768"
"0303030046";"E769"
"0303030046";"E770"
"0303030046";"E771"
"0303030046";"E778"
"0303030046";"E779"
"0303030046";"E780"
"0303030046";"E781"
"0303030046";"E782"
"0303030046";"E783"
"0303030046";"E784"
"0303030046";"E785"
"0303030046";"E786"
"0303030046";"E788"
"0303030046";"E789"
"0303030046";"E790"
"0303030046";"E791"
"0303030046";"E798"
"0303030046";"E799"
"0303030046";"E800"
"0303030046";"E801"
"0303030046";"E802"
"0303030046";"E803"
"0303030046";"E804"
"0303030046";"E805"
"0303030046";"E806"
"0303030046";"E807"
"0303030046";"E830"
"0303030046";"E831"
"0303030046";"E832"
"0303030046";"E833"
"0303030046";"E834"
"0303030046";"E835"
"0303030046";"E838"
"0303030046";"E839"
"0303030046";"E840"
"0303030046";"E841"
"0303030046";"E848"
"0303030046";"E849"
"0303030046";"E850"
"0303030046";"E851"
"0303030046";"E852"
"0303030046";"E853"
"0303030046";"E854"
"0303030046";"E858"
"0303030046";"E859"
"0303030046";"E86 "
"0303030046";"E870"
"0303030046";"E871"
"0303030046";"E872"
"0303030046";"E873"
"0303030046";"E874"
"0303030046";"E875"
"0303030046";"E876"
"0303030046";"E877"
"0303030046";"E878"
"0303030046";"E880"
"0303030046";"E881"
"0303030046";"E882"
"0303030046";"E888"
"0303030046";"E889"
"0303030046";"E890"
"0303030046";"E891"
"0303030046";"E892"
"0303030046";"E893"
"0303030046";"E894"
"0303030046";"E895"
"0303030046";"E896"
"0303030046";"E898"
"0303030046";"E899"
"0303030046";"E90 "
"0303030054";"E000"
"0303030054";"E001"
"0303030054";"E002"
"0303030054";"E009"
"0303030054";"E010"
"0303030054";"E011"
"0303030054";"E012"
"0303030054";"E018"
"0303030054";"E02 "
"0303030054";"E030"
"0303030054";"E031"
"0303030054";"E032"
"0303030054";"E033"
"0303030054";"E034"
"0303030054";"E035"
"0303030054";"E038"
"0303030054";"E039"
"0303030054";"E040"
"0303030054";"E041"
"0303030054";"E042"
"0303030054";"E048"
"0303030054";"E049"
"0303030054";"E050"
"0303030054";"E051"
"0303030054";"E052"
"0303030054";"E053"
"0303030054";"E054"
"0303030054";"E055"
"0303030054";"E058"
"0303030054";"E059"
"0303030054";"E060"
"0303030054";"E061"
"0303030054";"E062"
"0303030054";"E063"
"0303030054";"E064"
"0303030054";"E065"
"0303030054";"E069"
"0303030054";"E070"
"0303030054";"E071"
"0303030054";"E078"
"0303030054";"E079"
"0303030062";"E200"
"0303030062";"E201"
"0303030062";"E208"
"0303030062";"E209"
"0303030062";"E210"
"0303030062";"E211"
"0303030062";"E212"
"0303030062";"E213"
"0303030062";"E214"
"0303030062";"E215"
"0303030062";"E220"
"0303030062";"E221"
"0303030062";"E222"
"0303030062";"E228"
"0303030062";"E229"
"0303030062";"E230"
"0303030062";"E231"
"0303030062";"E232"
"0303030062";"E233"
"0303030062";"E236"
"0303030062";"E237"
"0303030062";"E240"
"0303030062";"E241"
"0303030062";"E242"
"0303030062";"E243"
"0303030062";"E244"
"0303030062";"E248"
"0303030062";"E249"
"0303030062";"E250"
"0303030062";"E258"
"0303030062";"E259"
"0303030062";"E260"
"0303030062";"E261"
"0303030062";"E268"
"0303030062";"E269"
"0303030062";"E270"
"0303030062";"E271"
"0303030062";"E272"
"0303030062";"E273"
"0303030062";"E274"
"0303030062";"E275"
"0303030062";"E278"
"0303030062";"E279"
"0303030062";"E280"
"0303030062";"E281"
"0303030062";"E282"
"0303030062";"E283"
"0303030062";"E288"
"0303030062";"E289"
"0303030062";"E290"
"0303030062";"E291"
"0303030062";"E298"
"0303030062";"E299"
"0303030062";"E300"
"0303030062";"E301"
"0303030062";"E308"
"0303030062";"E309"
"0303030062";"E310"
"0303030062";"E311"
"0303030062";"E318"
"0303030062";"E319"
"0303030062";"E320"
"0303030062";"E321"
"0303030062";"E328"
"0303030062";"E329"
"0303030062";"E340"
"0303030062";"E341"
"0303030062";"E342"
"0303030062";"E343"
"0303030062";"E344"
"0303030062";"E345"
"0303030062";"E348"
"0303030062";"E349"
"0303030062";"E350"
"0303030062";"E351"
"0303030062";"E358"
"0303030089";"F640"
"0303030089";"F649"
"0303030097";"F640"
"0303030097";"F649"
"0303040017";"G20 "
"0303040017";"G219"
"0303040017";"G409"
"0303040017";"R832"
"0303040017";"R892"
"0303040017";"T420"
"0303040017";"T428"
"0303040025";"Q780"
"0303040033";"G432"
"0303040033";"G433"
"0303040033";"G500"
"0303040033";"G501"
"0303040041";"G060"
"0303040041";"G07 "
"0303040050";"G10 "
"0303040050";"I020"
"0303040050";"I029"
"0303040068";"G432"
"0303040068";"G433"
"0303040068";"G440"
"0303040068";"G441"
"0303040068";"G500"
"0303040068";"G509"
"0303040068";"G550"
"0303040068";"M541"
"0303040068";"M542"
"0303040068";"M544"
"0303040068";"M546"
"0303040068";"M797"
"0303040068";"R521"
"0303040076";"I600"
"0303040076";"I601"
"0303040076";"I602"
"0303040076";"I603"
"0303040076";"I604"
"0303040076";"I606"
"0303040076";"I607"
"0303040076";"I608"
"0303040076";"I610"
"0303040076";"I611"
"0303040076";"I612"
"0303040076";"I613"
"0303040076";"I614"
"0303040076";"I615"
"0303040076";"I616"
"0303040076";"I618"
"0303040084";"S060"
"0303040084";"S061"
"0303040084";"S062"
"0303040084";"S068"
"0303040092";"S061"
"0303040092";"S062"
"0303040092";"S063"
"0303040092";"S064"
"0303040092";"S065"
"0303040092";"S066"
"0303040092";"S067"
"0303040092";"S068"
"0303040092";"S071"
"0303040106";"S061"
"0303040106";"S062"
"0303040106";"S063"
"0303040106";"S064"
"0303040106";"S065"
"0303040106";"S066"
"0303040106";"S067"
"0303040106";"S068"
"0303040106";"S069"
"0303040106";"S071"
"0303040114";"S120"
"0303040114";"S121"
"0303040114";"S122"
"0303040114";"S127"
"0303040114";"S131"
"0303040114";"S133"
"0303040114";"S140"
"0303040114";"S220"
"0303040114";"S221"
"0303040114";"S231"
"0303040114";"S240"
"0303040114";"S320"
"0303040114";"S331"
"0303040114";"S340"
"0303040114";"T093"
"0303040122";"C710"
"0303040122";"C711"
"0303040122";"C712"
"0303040122";"C713"
"0303040122";"C714"
"0303040122";"C715"
"0303040122";"C716"
"0303040122";"C717"
"0303040122";"C718"
"0303040122";"D320"
"0303040122";"D330"
"0303040122";"D331"
"0303040122";"D352"
"0303040122";"D353"
"0303040122";"D354"
"0303040122";"D430"
"0303040122";"D431"
"0303040130";"G951"
"0303040130";"G958"
"0303040130";"G959"
"0303040130";"G992"
"0303040130";"M471"
"0303040130";"M478"
"0303040149";"G450"
"0303040149";"G451"
"0303040149";"G452"
"0303040149";"G458"
"0303040149";"G459"
"0303040149";"G468"
"0303040149";"G600"
"0303040149";"G601"
"0303040149";"G602"
"0303040149";"G603"
"0303040149";"G608"
"0303040149";"I600"
"0303040149";"I601"
"0303040149";"I602"
"0303040149";"I603"
"0303040149";"I604"
"0303040149";"I605"
"0303040149";"I606"
"0303040149";"I607"
"0303040149";"I608"
